Date,Close
2019-09-18,64.50563049316406
2019-09-19,63.93739318847656
2019-09-20,64.10148620605469
2019-09-21,64.20967102050781
2019-09-22,64.12386322021484
2019-09-23,63.99946975708008
2019-09-24,64.29774475097656
2019-09-25,64.4991455078125
2019-09-26,64.59198760986328
2019-09-27,65.07286071777344
2019-09-28,64.80131530761719
2019-09-29,64.94740295410156
2019-09-30,64.94535827636719
2019-10-01,65.47418975830078
2019-10-02,65.32508850097656
2019-10-03,65.26576232910156
2019-10-04,65.01033782958984
2019-10-05,64.5871810913086
2019-10-06,65.57564544677734
2019-10-07,65.3359603881836
2019-10-08,65.54534912109375
2019-10-09,65.10877227783203
2019-10-10,64.45968627929688
2019-10-11,64.65457153320312
2019-10-12,64.38638305664062
2019-10-13,64.47825622558594
2019-10-14,64.46414947509766
2019-10-15,64.58908081054688
2019-10-16,64.4177017211914
2019-10-17,64.30081176757812
2019-10-18,63.90681076049805
2019-10-19,64.05071258544922
2019-10-20,63.957672119140625
2019-10-21,63.92510223388672
2019-10-22,63.83591842651367
2019-10-23,64.1410903930664
2019-10-24,64.56454467773438
2019-10-25,63.99154281616211
2019-10-26,63.87932205200195
2019-10-27,63.90488052368164
2019-10-28,63.7910041809082
2019-10-29,63.95343017578125
2019-10-30,63.95085525512695
2019-10-31,64.44490814208984
2019-11-01,63.635318756103516
2019-11-02,63.71355056762695
2019-11-03,63.64018630981445
2019-11-04,63.65753173828125
2019-11-05,63.691139221191406
2019-11-06,63.940223693847656
2019-11-07,63.93700408935547
2019-11-08,63.951446533203125
2019-11-09,63.773258209228516
2019-11-10,63.950416564941406
2019-11-11,64.12985229492188
2019-11-12,64.43899536132812
2019-11-13,64.61296844482422
2019-11-14,64.37146759033203
2019-11-15,63.913116455078125
2019-11-16,64.25599670410156
2019-11-17,64.26243591308594
2019-11-18,64.75357055664062
2019-11-19,64.52558898925781
2019-11-20,64.27043914794922
2019-11-21,63.962520599365234
2019-11-22,63.93033981323242
2019-11-23,64.6005630493164
