Date,Close
2020-12-16,92.78968811035156
2020-12-17,100.9595718383789
2020-12-18,109.38450622558594
2020-12-19,120.55890655517578
2020-12-20,114.6659927368164
2020-12-21,105.0053939819336
2020-12-22,113.68036651611328
2020-12-23,101.81706237792969
2020-12-24,111.56539916992188
2020-12-25,126.98359680175781
2020-12-26,129.45919799804688
2020-12-27,127.5169677734375
2020-12-28,130.0503387451172
2020-12-29,129.04080200195312
2020-12-30,129.46607971191406
2020-12-31,124.69032287597656
2021-01-01,126.2303466796875
2021-01-02,136.94488525390625
2021-01-03,160.19058227539062
2021-01-04,154.8073272705078
2021-01-05,158.5947723388672
2021-01-06,169.0169219970703
2021-01-07,169.61595153808594
2021-01-08,173.27987670898438
2021-01-09,177.4839324951172
2021-01-10,171.11483764648438
2021-01-11,139.25222778320312
2021-01-12,132.6359100341797
2021-01-13,147.4213409423828
2021-01-14,152.08457946777344
2021-01-15,144.237548828125
2021-01-16,144.2654266357422
2021-01-17,142.43081665039062
2021-01-18,152.1440887451172
2021-01-19,153.4874267578125
2021-01-20,149.93142700195312
2021-01-21,130.1334991455078
2021-01-22,137.27145385742188
2021-01-23,137.75099182128906
2021-01-24,141.47731018066406
2021-01-25,137.44419860839844
2021-01-26,134.75526428222656
2021-01-27,122.94947052001953
2021-01-28,130.5916748046875
2021-01-29,135.0125732421875
2021-01-30,133.4000244140625
2021-01-31,129.57081604003906
2021-02-01,131.95193481445312
2021-02-02,142.50697326660156
2021-02-03,155.61203002929688
2021-02-04,145.148193359375
2021-02-05,154.8522186279297
2021-02-06,155.71473693847656
2021-02-07,151.14007568359375
2021-02-08,167.21905517578125
2021-02-09,182.11447143554688
2021-02-10,182.1743927001953
2021-02-11,184.49600219726562
2021-02-12,197.23170471191406
2021-02-13,226.22760009765625
2021-02-14,214.43026733398438
2021-02-15,207.68101501464844
2021-02-16,210.54656982421875
2021-02-17,236.97352600097656
2021-02-18,226.8695526123047
2021-02-19,236.67601013183594
2021-02-20,227.61988830566406
2021-02-21,227.23135375976562
2021-02-22,208.10679626464844
2021-02-23,176.93492126464844
2021-02-24,181.3784942626953
2021-02-25,178.90184020996094
2021-02-26,170.3981475830078
2021-02-27,172.10044860839844
2021-02-28,164.9271697998047
2021-03-01,175.23789978027344
2021-03-02,177.8724365234375
2021-03-03,188.52566528320312
2021-03-04,181.07864379882812
2021-03-05,180.76560974121094
2021-03-06,182.98190307617188
2021-03-07,190.7591094970703
2021-03-08,191.9276885986328
2021-03-09,203.6378631591797
2021-03-10,200.51686096191406
2021-03-11,201.25033569335938
2021-03-12,220.82940673828125
2021-03-13,226.5782928466797
2021-03-14,215.2960968017578
2021-03-15,201.26461791992188
2021-03-16,201.04063415527344
2021-03-17,206.06793212890625
2021-03-18,200.5373077392578
2021-03-19,201.063720703125
2021-03-20,200.80642700195312
2021-03-21,196.42774963378906
2021-03-22,187.0778350830078
2021-03-23,187.3939666748047
2021-03-24,177.6549530029297
2021-03-25,173.06118774414062
2021-03-26,184.27867126464844
2021-03-27,184.8304443359375
2021-03-28,185.0284881591797
2021-03-29,194.4747772216797
2021-03-30,196.68209838867188
2021-03-31,197.4990997314453
2021-04-01,204.11251831054688
2021-04-02,213.2283935546875
2021-04-03,197.14820861816406
2021-04-04,204.04290771484375
2021-04-05,221.0690460205078
2021-04-06,237.66490173339844
2021-04-07,219.42367553710938
2021-04-08,227.00302124023438
